"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年03月08日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"1989100000","1989年度","26000","京都府","","2,604,000","","1,270,000","","1,335,000",""
"1989100000","1989年度","27000","大阪府","","8,744,000","","4,316,000","","4,428,000",""
"1989100000","1989年度","28000","兵庫県","","5,372,000","","2,605,000","","2,767,000",""
"1989100000","1989年度","29000","奈良県","","1,363,000","","658,000","","705,000",""
"1989100000","1989年度","30000","和歌山県","","1,074,000","","511,000","","563,000",""
"1989100000","1989年度","31000","鳥取県","","616,000","","295,000","","321,000",""
"1989100000","1989年度","32000","島根県","","785,000","","376,000","","409,000",""
"1989100000","1989年度","33000","岡山県","","1,925,000","","927,000","","998,000",""
"1989100000","1989年度","34000","広島県","","2,843,000","","1,382,000","","1,460,000",""
"1989100000","1989年度","35000","山口県","","1,581,000","","750,000","","831,000",""
"1989100000","1989年度","36000","徳島県","","833,000","","397,000","","436,000",""
"1989100000","1989年度","37000","香川県","","1,023,000","","492,000","","531,000",""
"1989100000","1989年度","38000","愛媛県","","1,519,000","","720,000","","799,000",""
"1989100000","1989年度","39000","高知県","","830,000","","392,000","","438,000",""
"1989100000","1989年度","40000","福岡県","","4,793,000","","2,297,000","","2,496,000",""
"1989100000","1989年度","41000","佐賀県","","879,000","","415,000","","464,000",""
"1989100000","1989年度","42000","長崎県","","1,570,000","","741,000","","829,000",""
"1989100000","1989年度","43000","熊本県","","1,841,000","","871,000","","970,000",""
"1989100000","1989年度","44000","大分県","","1,240,000","","586,000","","654,000",""
"1989100000","1989年度","45000","宮崎県","","1,172,000","","554,000","","618,000",""
"1989100000","1989年度","46000","鹿児島県","","1,805,000","","847,000","","959,000",""
"1989100000","1989年度","47000","沖縄県","","1,215,000","","596,000","","620,000",""
"1988100000","1988年度","00000","全国","","122,745,000","","60,302,000","","62,443,000",""
"1988100000","1988年度","01000","北海道","","5,656,000","","2,737,000","","2,918,000",""
"1988100000","1988年度","02000","青森県","","1,502,000","","717,000","","785,000",""
"1988100000","1988年度","03000","岩手県","","1,424,000","","685,000","","739,000",""
"1988100000","1988年度","04000","宮城県","","2,221,000","","1,093,000","","1,128,000",""
"1988100000","1988年度","05000","秋田県","","1,238,000","","590,000","","648,000",""
"1988100000","1988年度","06000","山形県","","1,262,000","","609,000","","653,000",""
"1988100000","1988年度","07000","福島県","","2,095,000","","1,020,000","","1,075,000",""
"1988100000","1988年度","08000","茨城県","","2,795,000","","1,393,000","","1,402,000",""
"1988100000","1988年度","09000","栃木県","","1,908,000","","947,000","","961,000",""
"1988100000","1988年度","10000","群馬県","","1,949,000","","962,000","","987,000",""
"1988100000","1988年度","11000","埼玉県","","6,195,000","","3,134,000","","3,061,000",""
"1988100000","1988年度","12000","千葉県","","5,403,000","","2,722,000","","2,681,000",""
"1988100000","1988年度","13000","東京都","","11,873,000","","5,986,000","","5,887,000",""
"1988100000","1988年度","14000","神奈川県","","7,794,000","","3,998,000","","3,796,000",""
"1988100000","1988年度","15000","新潟県","","2,476,000","","1,202,000","","1,274,000",""
"1988100000","1988年度","16000","富山県","","1,120,000","","539,000","","581,000",""
"1988100000","1988年度","17000","石川県","","1,160,000","","561,000","","599,000",""
"1988100000","1988年度","18000","福井県","","822,000","","400,000","","423,000",""
"1988100000","1988年度","19000","山梨県","","845,000","","414,000","","431,000",""
"1988100000","1988年度","20000","長野県","","2,149,000","","1,044,000","","1,105,000",""
"1988100000","1988年度","21000","岐阜県","","2,051,000","","997,000","","1,054,000",""
"1988100000","1988年度","22000","静岡県","","3,639,000","","1,792,000","","1,847,000",""
"1988100000","1988年度","23000","愛知県","","6,606,000","","3,310,000","","3,297,000",""
"1988100000","1988年度","24000","三重県","","1,772,000","","859,000","","913,000",""
"1988100000","1988年度","25000","滋賀県","","1,191,000","","586,000","","605,000",""
"1988100000","1988年度","26000","京都府","","2,604,000","","1,270,000","","1,334,000",""
"1988100000","1988年度","27000","大阪府","","8,748,000","","4,321,000","","4,427,000",""
"1988100000","1988年度","28000","兵庫県","","5,344,000","","2,593,000","","2,751,000",""
"1988100000","1988年度","29000","奈良県","","1,347,000","","651,000","","696,000",""
"1988100000","1988年度","30000","和歌山県","","1,076,000","","513,000","","563,000",""
"1988100000","1988年度","31000","鳥取県","","617,000","","296,000","","321,000",""
"1988100000","1988年度","32000","島根県","","789,000","","378,000","","410,000",""
"1988100000","1988年度","33000","岡山県","","1,925,000","","928,000","","997,000",""
"1988100000","1988年度","34000","広島県","","2,838,000","","1,381,000","","1,457,000",""
"1988100000","1988年度","35000","山口県","","1,587,000","","754,000","","833,000",""
"1988100000","1988年度","36000","徳島県","","834,000","","398,000","","436,000",""
"1988100000","1988年度","37000","香川県","","1,025,000","","493,000","","532,000",""
"1988100000","1988年度","38000","愛媛県","","1,522,000","","722,000","","800,000",""
"1988100000","1988年度","39000","高知県","","833,000","","394,000","","439,000",""
"1988100000","1988年度","40000","福岡県","","4,773,000","","2,290,000","","2,483,000",""
"1988100000","1988年度","41000","佐賀県","","880,000","","416,000","","464,000",""
"1988100000","1988年度","42000","長崎県","","1,578,000","","747,000","","832,000",""
"1988100000","1988年度","43000","熊本県","","1,842,000","","872,000","","970,000",""
"1988100000","1988年度","44000","大分県","","1,243,000","","588,000","","655,000",""
"1988100000","1988年度","45000","宮崎県","","1,173,000","","555,000","","618,000",""
"1988100000","1988年度","46000","鹿児島県","","1,812,000","","851,000","","961,000",""
"1988100000","1988年度","47000","沖縄県","","1,208,000","","593,000","","615,000",""
"1987100000","1987年度","00000","全国","","122,239,000","","60,058,000","","62,181,000",""
"1987100000","1987年度","01000","北海道","","5,660,000","","2,745,000","","2,915,000",""
"1987100000","1987年度","02000","青森県","","1,511,000","","722,000","","789,000",""
"1987100000","1987年度","03000","岩手県","","1,427,000","","687,000","","740,000",""
"1987100000","1987年度","04000","宮城県","","2,206,000","","1,086,000","","1,120,000",""
"1987100000","1987年度","05000","秋田県","","1,244,000","","593,000","","650,000",""
"1987100000","1987年度","06000","山形県","","1,262,000","","609,000","","653,000",""
"1987100000","1987年度","07000","福島県","","2,091,000","","1,018,000","","1,073,000",""
"1987100000","1987年度","08000","茨城県","","2,769,000","","1,381,000","","1,389,000",""
"1987100000","1987年度","09000","栃木県","","1,895,000","","940,000","","955,000",""
"1987100000","1987年度","10000","群馬県","","1,941,000","","958,000","","983,000",""
"1987100000","1987年度","11000","埼玉県","","6,071,000","","3,069,000","","3,002,000",""
"1987100000","1987年度","12000","千葉県","","5,307,000","","2,670,000","","2,636,000",""
"1987100000","1987年度","13000","東京都","","11,887,000","","5,987,000","","5,900,000",""
"1987100000","1987年度","14000","神奈川県","","7,684,000","","3,939,000","","3,745,000",""
"1987100000","1987年度","15000","新潟県","","2,477,000","","1,203,000","","1,274,000",""
"1987100000","1987年度","16000","富山県","","1,120,000","","539,000","","581,000",""
"1987100000","1987年度","17000","石川県","","1,158,000","","560,000","","598,000",""
"1987100000","1987年度","18000","福井県","","822,000","","399,000","","422,000",""
"1987100000","1987年度","19000","山梨県","","841,000","","412,000","","429,000",""
"1987100000","1987年度","20000","長野県","","2,148,000","","1,043,000","","1,104,000",""
"1987100000","1987年度","21000","岐阜県","","2,044,000","","994,000","","1,050,000",""
"1987100000","1987年度","22000","静岡県","","3,619,000","","1,783,000","","1,837,000",""
"1987100000","1987年度","23000","愛知県","","6,566,000","","3,289,000","","3,277,000",""
"1987100000","1987年度","24000","三重県","","1,765,000","","856,000","","909,000",""
"1987100000","1987年度","25000","滋賀県","","1,178,000","","579,000","","599,000",""
"1987100000","1987年度","26000","京都府","","2,601,000","","1,270,000","","1,331,000",""
"1987100000","1987年度","27000","大阪府","","8,737,000","","4,317,000","","4,420,000",""
"1987100000","1987年度","28000","兵庫県","","5,319,000","","2,582,000","","2,737,000",""
"1987100000","1987年度","29000","奈良県","","1,333,000","","645,000","","688,000",""
"1987100000","1987年度","30000","和歌山県","","1,079,000","","515,000","","564,000",""
"1987100000","1987年度","31000","鳥取県","","616,000","","296,000","","321,000",""
"1987100000","1987年度","32000","島根県","","792,000","","380,000","","411,000",""
"1987100000","1987年度","33000","岡山県","","1,924,000","","929,000","","995,000",""
"1987100000","1987年度","34000","広島県","","2,834,000","","1,380,000","","1,454,000",""
"1987100000","1987年度","35000","山口県","","1,592,000","","757,000","","835,000",""
"1987100000","1987年度","36000","徳島県","","835,000","","399,000","","436,000",""
"1987100000","1987年度","37000","香川県","","1,024,000","","493,000","","531,000",""
"1987100000","1987年度","38000","愛媛県","","1,525,000","","724,000","","800,000",""
"1987100000","1987年度","39000","高知県","","836,000","","396,000","","440,000",""
"1987100000","1987年度","40000","福岡県","","4,756,000","","2,283,000","","2,473,000",""
"1987100000","1987年度","41000","佐賀県","","880,000","","417,000","","463,000",""
"1987100000","1987年度","42000","長崎県","","1,584,000","","751,000","","833,000",""
"1987100000","1987年度","43000","熊本県","","1,842,000","","873,000","","969,000",""
"1987100000","1987年度","44000","大分県","","1,247,000","","590,000","","657,000",""
"1987100000","1987年度","45000","宮崎県","","1,174,000","","556,000","","618,000",""
"1987100000","1987年度","46000","鹿児島県","","1,816,000","","854,000","","962,000",""
"1987100000","1987年度","47000","沖縄県","","1,199,000","","589,000","","609,000",""
"1986100000","1986年度","00000","全国","","121,660,000","","59,788,000","","61,871,000",""
"1986100000","1986年度","01000","北海道","","5,673,000","","2,757,000","","2,916,000",""
"1986100000","1986年度","02000","青森県","","1,517,000","","727,000","","791,000",""
"1986100000","1986年度","03000","岩手県","","1,431,000","","690,000","","741,000",""
"1986100000","1986年度","04000","宮城県","","2,190,000","","1,078,000","","1,112,000",""
"1986100000","1986年度","05000","秋田県","","1,249,000","","596,000","","652,000",""
"1986100000","1986年度","06000","山形県","","1,262,000","","609,000","","652,000",""
"1986100000","1986年度","07000","福島県","","2,085,000","","1,015,000","","1,070,000",""
"1986100000","1986年度","08000","茨城県","","2,746,000","","1,369,000","","1,377,000",""
"1986100000","1986年度","09000","栃木県","","1,880,000","","932,000","","948,000",""
"1986100000","1986年度","10000","群馬県","","1,931,000","","953,000","","979,000",""
"1986100000","1986年度","11000","埼玉県","","5,954,000","","3,008,000","","2,946,000",""
"1986100000","1986年度","12000","千葉県","","5,219,000","","2,625,000","","2,594,000",""
"1986100000","1986年度","13000","東京都","","11,888,000","","5,986,000","","5,902,000",""
"1986100000","1986年度","14000","神奈川県","","7,553,000","","3,869,000","","3,684,000",""
"1986100000","1986年度","15000","新潟県","","2,478,000","","1,204,000","","1,274,000",""
"1986100000","1986年度","16000","富山県","","1,119,000","","539,000","","580,000",""
"1986100000","1986年度","17000","石川県","","1,155,000","","559,000","","596,000",""
