"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年06月21日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"1990100000","1990年度","08302","茨城県 茨城町","","35,651","","***","","***",""
"1990100000","1990年度","08309","茨城県 大洗町","","20,745","","***","","***",""
"1990100000","1990年度","08310","茨城県 城里町","","20,721","","***","","***",""
"1990100000","1990年度","08341","茨城県 東海村","","31,557","","***","","***",""
"1990100000","1990年度","08364","茨城県 大子町","","27,067","","***","","***",""
"1990100000","1990年度","08442","茨城県 美浦村","","14,348","","***","","***",""
"1990100000","1990年度","08443","茨城県 阿見町","","42,192","","***","","***",""
"1990100000","1990年度","08447","茨城県 河内町","","11,201","","***","","***",""
"1990100000","1990年度","08521","茨城県 八千代町","","24,351","","***","","***",""
"1990100000","1990年度","08542","茨城県 五霞町","","9,468","","***","","***",""
"1990100000","1990年度","08546","茨城県 境町","","26,922","","***","","***",""
"1990100000","1990年度","08564","茨城県 利根町","","20,511","","***","","***",""
"1990100000","1990年度","09201","栃木県 宇都宮市","","465,162","","***","","***",""
"1990100000","1990年度","09202","栃木県 足利市","","167,686","","***","","***",""
"1990100000","1990年度","09203","栃木県 栃木市","","174,717","","***","","***",""
"1990100000","1990年度","09204","栃木県 佐野市","","128,276","","***","","***",""
"1990100000","1990年度","09205","栃木県 鹿沼市","","101,098","","***","","***",""
"1990100000","1990年度","09206","栃木県 日光市","","96,859","","***","","***",""
"1990100000","1990年度","09208","栃木県 小山市","","142,262","","***","","***",""
"1990100000","1990年度","09209","栃木県 真岡市","","79,228","","***","","***",""
"1990100000","1990年度","09210","栃木県 大田原市","","76,406","","***","","***",""
"1990100000","1990年度","09211","栃木県 矢板市","","35,603","","***","","***",""
"1990100000","1990年度","09213","栃木県 那須塩原市","","97,771","","***","","***",""
"1990100000","1990年度","09214","栃木県 さくら市","","36,543","","***","","***",""
"1990100000","1990年度","09215","栃木県 那須烏山市","","33,699","","***","","***",""
"1990100000","1990年度","09216","栃木県 下野市","","46,673","","***","","***",""
"1990100000","1990年度","09301","栃木県 上三川町","","27,300","","***","","***",""
"1990100000","1990年度","09342","栃木県 益子町","","24,317","","***","","***",""
"1990100000","1990年度","09343","栃木県 茂木町","","18,934","","***","","***",""
"1990100000","1990年度","09344","栃木県 市貝町","","11,481","","***","","***",""
"1990100000","1990年度","09345","栃木県 芳賀町","","17,610","","***","","***",""
"1990100000","1990年度","09361","栃木県 壬生町","","39,588","","***","","***",""
"1990100000","1990年度","09364","栃木県 野木町","","23,676","","***","","***",""
"1990100000","1990年度","09384","栃木県 塩谷町","","14,898","","***","","***",""
"1990100000","1990年度","09386","栃木県 高根沢町","","26,328","","***","","***",""
"1990100000","1990年度","09407","栃木県 那須町","","26,670","","***","","***",""
"1990100000","1990年度","09411","栃木県 那珂川町","","22,383","","***","","***",""
"1990100000","1990年度","10201","群馬県 前橋市","","335,704","","***","","***",""
"1990100000","1990年度","10202","群馬県 高崎市","","346,933","","***","","***",""
"1990100000","1990年度","10203","群馬県 桐生市","","142,838","","***","","***",""
"1990100000","1990年度","10204","群馬県 伊勢崎市","","175,254","","***","","***",""
"1990100000","1990年度","10205","群馬県 太田市","","197,139","","***","","***",""
"1990100000","1990年度","10206","群馬県 沼田市","","56,099","","***","","***",""
"1990100000","1990年度","10207","群馬県 館林市","","76,221","","***","","***",""
"1990100000","1990年度","10208","群馬県 渋川市","","91,094","","***","","***",""
"1990100000","1990年度","10209","群馬県 藤岡市","","69,413","","***","","***",""
"1990100000","1990年度","10210","群馬県 富岡市","","54,259","","***","","***",""
"1990100000","1990年度","10211","群馬県 安中市","","64,326","","***","","***",""
"1990100000","1990年度","10212","群馬県 みどり市","","49,502","","***","","***",""
"1990100000","1990年度","10344","群馬県 榛東村","","11,358","","***","","***",""
"1990100000","1990年度","10345","群馬県 吉岡町","","13,672","","***","","***",""
"1990100000","1990年度","10366","群馬県 上野村","","1,711","","***","","***",""
"1990100000","1990年度","10367","群馬県 神流町","","4,159","","***","","***",""
"1990100000","1990年度","10382","群馬県 下仁田町","","13,683","","***","","***",""
"1990100000","1990年度","10383","群馬県 南牧村","","4,387","","***","","***",""
"1990100000","1990年度","10384","群馬県 甘楽町","","14,343","","***","","***",""
"1990100000","1990年度","10421","群馬県 中之条町","","21,627","","***","","***",""
"1990100000","1990年度","10424","群馬県 長野原町","","6,878","","***","","***",""
"1990100000","1990年度","10425","群馬県 嬬恋村","","10,957","","***","","***",""
"1990100000","1990年度","10426","群馬県 草津町","","8,620","","***","","***",""
"1990100000","1990年度","10428","群馬県 高山村","","4,087","","***","","***",""
"1990100000","1990年度","10429","群馬県 東吾妻町","","19,169","","***","","***",""
"1990100000","1990年度","10443","群馬県 片品村","","6,109","","***","","***",""
"1990100000","1990年度","10444","群馬県 川場村","","4,085","","***","","***",""
"1990100000","1990年度","10448","群馬県 昭和村","","8,198","","***","","***",""
"1990100000","1990年度","10449","群馬県 みなかみ町","","26,540","","***","","***",""
"1990100000","1990年度","10464","群馬県 玉村町","","24,423","","***","","***",""
"1990100000","1990年度","10521","群馬県 板倉町","","15,948","","***","","***",""
"1990100000","1990年度","10522","群馬県 明和町","","10,390","","***","","***",""
"1990100000","1990年度","10523","群馬県 千代田町","","11,527","","***","","***",""
"1990100000","1990年度","10524","群馬県 大泉町","","39,232","","***","","***",""
"1990100000","1990年度","10525","群馬県 邑楽町","","26,380","","***","","***",""
"1990100000","1990年度","11100","埼玉県 さいたま市","","1,007,569","","***","","***",""
"1990100000","1990年度","11101","埼玉県 さいたま市 西区","","-","","***","","***",""
"1990100000","1990年度","11102","埼玉県 さいたま市 北区","","-","","***","","***",""
"1990100000","1990年度","11103","埼玉県 さいたま市 大宮区","","-","","***","","***",""
"1990100000","1990年度","11104","埼玉県 さいたま市 見沼区","","-","","***","","***",""
"1990100000","1990年度","11105","埼玉県 さいたま市 中央区","","-","","***","","***",""
"1990100000","1990年度","11106","埼玉県 さいたま市 桜区","","-","","***","","***",""
"1990100000","1990年度","11107","埼玉県 さいたま市 浦和区","","-","","***","","***",""
"1990100000","1990年度","11108","埼玉県 さいたま市 南区","","-","","***","","***",""
"1990100000","1990年度","11109","埼玉県 さいたま市 緑区","","-","","***","","***",""
"1990100000","1990年度","11110","埼玉県 さいたま市 岩槻区","","-","","***","","***",""
"1990100000","1990年度","11201","埼玉県 川越市","","304,854","","***","","***",""
"1990100000","1990年度","11202","埼玉県 熊谷市","","200,246","","***","","***",""
"1990100000","1990年度","11203","埼玉県 川口市","","495,120","","***","","***",""
"1990100000","1990年度","11206","埼玉県 行田市","","87,014","","***","","***",""
"1990100000","1990年度","11207","埼玉県 秩父市","","75,845","","***","","***",""
"1990100000","1990年度","11208","埼玉県 所沢市","","303,040","","***","","***",""
"1990100000","1990年度","11209","埼玉県 飯能市","","75,794","","***","","***",""
"1990100000","1990年度","11210","埼玉県 加須市","","100,697","","***","","***",""
"1990100000","1990年度","11211","埼玉県 本庄市","","78,551","","***","","***",""
"1990100000","1990年度","11212","埼玉県 東松山市","","84,394","","***","","***",""
"1990100000","1990年度","11214","埼玉県 春日部市","","226,449","","***","","***",""
"1990100000","1990年度","11215","埼玉県 狭山市","","157,309","","***","","***",""
"1990100000","1990年度","11216","埼玉県 羽生市","","53,764","","***","","***",""
"1990100000","1990年度","11217","埼玉県 鴻巣市","","107,124","","***","","***",""
"1990100000","1990年度","11218","埼玉県 深谷市","","135,927","","***","","***",""
"1990100000","1990年度","11219","埼玉県 上尾市","","194,947","","***","","***",""
"1990100000","1990年度","11221","埼玉県 草加市","","206,132","","***","","***",""
"1990100000","1990年度","11222","埼玉県 越谷市","","285,259","","***","","***",""
"1990100000","1990年度","11223","埼玉県 蕨市","","73,620","","***","","***",""
"1990100000","1990年度","11224","埼玉県 戸田市","","87,599","","***","","***",""
"1990100000","1990年度","11225","埼玉県 入間市","","137,585","","***","","***",""
"1990100000","1990年度","11227","埼玉県 朝霞市","","103,617","","***","","***",""
"1990100000","1990年度","11228","埼玉県 志木市","","63,491","","***","","***",""
"1990100000","1990年度","11229","埼玉県 和光市","","56,890","","***","","***",""
"1990100000","1990年度","11230","埼玉県 新座市","","138,919","","***","","***",""
"1990100000","1990年度","11231","埼玉県 桶川市","","69,029","","***","","***",""
"1990100000","1990年度","11232","埼玉県 久喜市","","141,400","","***","","***",""
"1990100000","1990年度","11233","埼玉県 北本市","","63,929","","***","","***",""
"1990100000","1990年度","11234","埼玉県 八潮市","","72,473","","***","","***",""
"1990100000","1990年度","11235","埼玉県 富士見市","","94,864","","***","","***",""
"1990100000","1990年度","11237","埼玉県 三郷市","","128,376","","***","","***",""
"1990100000","1990年度","11238","埼玉県 蓮田市","","59,706","","***","","***",""
"1990100000","1990年度","11239","埼玉県 坂戸市","","95,740","","***","","***",""
"1990100000","1990年度","11240","埼玉県 幸手市","","54,342","","***","","***",""
"1990100000","1990年度","11241","埼玉県 鶴ヶ島市","","63,064","","***","","***",""
